X;Расход топлива;X;Угол дозатора
0.09890999999999435;0,0000000000;0.09890999999999435;0,0000000000
0.09990999999999396;0,0000000000;0.09990999999999396;0,0000000000
0.10089999999999358;0,0000000000;0.10089999999999358;0,0000000000
0.10189999999999319;0,0000000000;0.10189999999999319;0,0000000000
0.1028999999999928;0,0000000000;0.1028999999999928;0,0000000000
0.10389999999999242;0,0000000000;0.10389999999999242;0,0000000000
0.10489999999999203;0,0000000000;0.10489999999999203;0,0000000000
0.10589999999999164;0,0000000000;0.10589999999999164;0,0000000000
0.10689999999999125;0,0000000000;0.10689999999999125;0,0000000000
0.10789999999999086;0,0000000000;0.10789999999999086;0,0000000000
0.10889999999999048;0,0000000000;0.10889999999999048;0,0000000000
0.10989999999999009;0,0000000000;0.10989999999999009;0,0000000000
0.1108899999999897;0,0000000000;0.1108899999999897;0,0000000000
0.11188999999998932;0,0000000000;0.11188999999998932;0,0000000000
0.11288999999998893;0,0000000000;0.11288999999998893;0,0000000000
0.11388999999998854;0,0000000000;0.11388999999998854;0,0000000000
0.11488999999998815;0,0000000000;0.11488999999998815;0,0000000000
0.11588999999998777;0,0000000000;0.11588999999998777;0,0000000000
0.11688999999998738;0,0000000000;0.11688999999998738;0,0000000000
0.11788999999998699;0,0000000000;0.11788999999998699;0,0000000000
0.1188899999999866;0,0000000000;0.1188899999999866;0,0000000000
0.11988999999998622;0,0000000000;0.11988999999998622;0,0000000000
0.12087999999998583;0,0000000000;0.12087999999998583;0,0000000000
0.12187999999998544;0,0000000000;0.12187999999998544;0,0000000000
0.12287999999998506;0,0000000000;0.12287999999998506;0,0000000000
0.12387999999998467;0,0000000000;0.12387999999998467;0,0000000000
0.12487999999998428;0,0000000000;0.12487999999998428;0,0000000000
0.12587999999998511;0,0000000000;0.12587999999998511;0,0000000000
0.12687999999998612;0,0000000000;0.12687999999998612;0,0000000000
0.12787999999998712;0,0000000000;0.12787999999998712;0,0000000000
0.12887999999998812;0,0000000000;0.12887999999998812;0,0000000000
0.12987999999998912;0,0000000000;0.12987999999998912;0,0000000000
0.1308699999999901;0,0000000000;0.1308699999999901;0,0000000000
0.1318699999999911;0,0000000000;0.1318699999999911;0,0000000000
0.1328699999999921;0,0000000000;0.1328699999999921;0,0000000000
0.1338699999999931;0,0000000000;0.1338699999999931;0,0000000000
0.1348699999999941;0,0000000000;0.1348699999999941;0,0000000000
0.1358699999999951;0,0000000000;0.1358699999999951;0,0000000000
0.1368699999999961;0,0000000000;0.1368699999999961;0,0000000000
0.1378699999999971;0,0000000000;0.1378699999999971;0,0000000000
0.1388699999999981;0,0000000000;0.1388699999999981;0,0000000000
0.1398699999999991;0,0000000000;0.1398699999999991;0,0000000000
0.1408600000000001;0,0000000000;0.1408600000000001;0,0000000000
0.1418600000000011;0,0000000000;0.1418600000000011;0,0000000000
0.1428600000000021;0,0000000000;0.1428600000000021;0,0000000000
0.1438600000000031;0,0000000000;0.1438600000000031;0,0000000000
0.1448600000000041;0,0000000000;0.1448600000000041;0,0000000000
0.1458600000000051;0,0000000000;0.1458600000000051;0,0000000000
0.1468600000000061;0,0000000000;0.1468600000000061;0,0000000000
0.1478600000000071;0,0000000000;0.1478600000000071;0,0000000000
0.1488600000000081;0,0000000000;0.1488600000000081;0,0000000000
0.1498500000000091;0,0000000000;0.1498500000000091;0,0000000000
0.1508500000000101;0,0000000000;0.1508500000000101;0,0000000000
0.1518500000000111;0,0000000000;0.1518500000000111;0,0000000000
0.1528500000000121;0,0000000000;0.1528500000000121;0,0000000000
0.1538500000000131;0,0000000000;0.1538500000000131;0,0000000000
0.1548500000000141;0,0000000000;0.1548500000000141;0,0000000000
0.1558500000000151;0,0000000000;0.1558500000000151;0,0000000000
0.1568500000000161;0,0000000000;0.1568500000000161;0,0000000000
0.1578500000000171;0,0000000000;0.1578500000000171;0,0000000000
0.1588500000000181;0,0000000000;0.1588500000000181;0,0000000000
0.15984000000001908;0,0000000000;0.15984000000001908;0,0000000000
0.16084000000002008;0,0000000000;0.16084000000002008;0,0000000000
0.16184000000002108;0,0000000000;0.16184000000002108;0,0000000000
0.16284000000002208;0,0000000000;0.16284000000002208;0,0000000000
0.16384000000002308;0,0000000000;0.16384000000002308;0,0000000000
0.16484000000002408;0,0000000000;0.16484000000002408;0,0000000000
0.16584000000002508;0,0000000000;0.16584000000002508;0,0000000000
0.16684000000002608;0,0000000000;0.16684000000002608;0,0000000000
0.16784000000002708;0,0000000000;0.16784000000002708;0,0000000000
0.16884000000002808;0,0000000000;0.16884000000002808;0,0000000000
0.16983000000002907;0,0000000000;0.16983000000002907;0,0000000000
0.17083000000003007;0,0000000000;0.17083000000003007;0,0000000000
0.17183000000003107;0,0000000000;0.17183000000003107;0,0000000000
0.17283000000003207;0,0000000000;0.17283000000003207;0,0000000000
0.17383000000003307;0,0000000000;0.17383000000003307;0,0000000000
0.17483000000003407;0,0000000000;0.17483000000003407;0,0000000000
0.17583000000003507;0,0000000000;0.17583000000003507;0,0000000000
0.17683000000003607;0,0000000000;0.17683000000003607;0,0000000000
0.17783000000003707;0,0000000000;0.17783000000003707;0,0000000000
0.17883000000003807;0,0000000000;0.17883000000003807;0,0000000000
0.17982000000003906;0,0000000000;0.17982000000003906;0,0000000000
0.18082000000004006;0,0000000000;0.18082000000004006;0,0000000000
0.18182000000004106;0,0000000000;0.18182000000004106;0,0000000000
0.18282000000004206;0,0000000000;0.18282000000004206;0,0000000000
0.18382000000004306;0,0000000000;0.18382000000004306;0,0000000000
0.18482000000004406;0,0000000000;0.18482000000004406;0,0000000000
0.18582000000004506;0,0000000000;0.18582000000004506;0,0000000000
0.18682000000004606;0,0000000000;0.18682000000004606;0,0000000000
0.18782000000004706;0,0000000000;0.18782000000004706;0,0000000000
0.18882000000004806;0,0000000000;0.18882000000004806;0,0000000000
0.18981000000004905;0,0000000000;0.18981000000004905;0,0000000000
0.19081000000005005;0,0000000000;0.19081000000005005;0,0000000000
0.19181000000005105;0,0000000000;0.19181000000005105;0,0000000000
0.19281000000005205;0,0000000000;0.19281000000005205;0,0000000000
0.19381000000005305;0,0000000000;0.19381000000005305;0,0000000000
0.19481000000005405;0,0000000000;0.19481000000005405;0,0000000000
0.19581000000005505;0,0000000000;0.19581000000005505;0,0000000000
0.19681000000005605;0,0000000000;0.19681000000005605;0,0000000000
0.19781000000005705;0,0000000000;0.19781000000005705;0,0000000000
0.19881000000005805;0,0000000000;0.19881000000005805;0,0000000000
0.19980000000005904;0,0000000000;0.19980000000005904;0,0000000000
0.20080000000006004;0,0000000000;0.20080000000006004;0,0000000000
0.20180000000006104;0,0000000000;0.20180000000006104;0,0000000000
0.20280000000006204;0,0000000000;0.20280000000006204;0,0000000000
0.20380000000006304;0,0000000000;0.20380000000006304;0,0000000000
0.20480000000006404;0,0000000000;0.20480000000006404;0,0000000000
0.20580000000006504;0,0000000000;0.20580000000006504;0,0000000000
0.20680000000006604;0,0000000000;0.20680000000006604;0,0000000000
0.20780000000006704;0,0000000000;0.20780000000006704;0,0000000000
0.20880000000006804;0,0000000000;0.20880000000006804;0,0000000000
0.20979000000006903;0,0000000000;0.20979000000006903;0,0000000000
0.21079000000007003;0,0000000000;0.21079000000007003;0,0000000000
0.21179000000007103;0,0000000000;0.21179000000007103;0,0000000000
0.21279000000007203;0,0000000000;0.21279000000007203;0,0000000000
0.21379000000007303;0,0000000000;0.21379000000007303;0,0000000000
0.21479000000007403;0,0000000000;0.21479000000007403;0,0000000000
0.21579000000007503;0,0000000000;0.21579000000007503;0,0000000000
0.21679000000007603;0,0000000000;0.21679000000007603;0,0000000000
0.21779000000007703;0,0000000000;0.21779000000007703;0,0000000000
0.21879000000007803;0,0000000000;0.21879000000007803;0,0000000000
0.21978000000007902;0,0000000000;0.21978000000007902;0,0000000000
0.22078000000008002;0,0000000000;0.22078000000008002;0,0000000000
0.22178000000008102;0,0000000000;0.22178000000008102;0,0000000000
0.22278000000008202;0,0000000000;0.22278000000008202;0,0000000000
0.22378000000008302;0,0000000000;0.22378000000008302;0,0000000000
0.22478000000008402;0,0000000000;0.22478000000008402;0,0000000000
0.22578000000008502;0,0000000000;0.22578000000008502;0,0000000000
0.22678000000008602;0,0000000000;0.22678000000008602;0,0000000000
0.22778000000008702;0,0000000000;0.22778000000008702;0,0000000000
0.22878000000008802;0,0000000000;0.22878000000008802;0,0000000000
0.22977000000008901;0,0000000000;0.22977000000008901;0,0000000000
0.23077000000009001;0,0000000000;0.23077000000009001;0,0000000000
0.23177000000009101;0,0000000000;0.23177000000009101;0,0000000000
0.23277000000009201;0,0000000000;0.23277000000009201;0,0000000000
0.23377000000009301;0,0000000000;0.23377000000009301;0,0000000000
0.23477000000009401;0,0000000000;0.23477000000009401;0,0000000000
0.23577000000009501;0,0000000000;0.23577000000009501;0,0000000000
0.23677000000009601;0,0000000000;0.23677000000009601;0,0000000000
0.23777000000009701;0,0000000000;0.23777000000009701;0,0000000000
0.23877000000009801;0,0000000000;0.23877000000009801;0,0000000000
0.239760000000099;0,0000000000;0.239760000000099;0,0000000000
0.2407600000001;0,0000000000;0.2407600000001;0,0000000000
0.241760000000101;0,0000000000;0.241760000000101;0,0000000000
0.242760000000102;0,0000000000;0.242760000000102;0,0000000000
0.243760000000103;0,0000000000;0.243760000000103;0,0000000000
0.244760000000104;0,0000000000;0.244760000000104;0,0000000000
0.245760000000105;0,0000000000;0.245760000000105;0,0000000000
0.246760000000106;0,0000000000;0.246760000000106;0,0000000000
0.247760000000107;0,0000000000;0.247760000000107;0,0000000000
0.248760000000108;0,0000000000;0.248760000000108;0,0000000000
0.249750000000109;0,0000000000;0.249750000000109;0,0000000000
0.25075000000011;0,0000000000;0.25075000000011;0,0000000000
0.251750000000111;0,0000000000;0.251750000000111;0,0000000000
0.252750000000112;0,0000000000;0.252750000000112;0,0000000000
0.253750000000113;0,0000000000;0.253750000000113;0,0000000000
0.254750000000114;0,0000000000;0.254750000000114;0,0000000000
0.255750000000115;0,0000000000;0.255750000000115;0,0000000000
0.256750000000116;0,0000000000;0.256750000000116;0,0000000000
0.257750000000117;0,0000000000;0.257750000000117;0,0000000000
0.258750000000118;0,0000000000;0.258750000000118;0,0000000000
0.259740000000119;0,0000000000;0.259740000000119;0,0000000000
0.26074000000012;0,0000000000;0.26074000000012;0,0000000000
0.261740000000121;0,0000000000;0.261740000000121;0,0000000000
0.262740000000122;0,0000000000;0.262740000000122;0,0000000000
0.263740000000123;0,0000000000;0.263740000000123;0,0000000000
0.264740000000124;0,0000000000;0.264740000000124;0,0000000000
0.265740000000125;0,0000000000;0.265740000000125;0,0000000000
0.266740000000126;0,0000000000;0.266740000000126;0,0000000000
0.267740000000127;0,0000000000;0.267740000000127;0,0000000000
0.268740000000128;0,0000000000;0.268740000000128;0,0000000000
0.269730000000129;0,0000000000;0.269730000000129;0,0000000000
0.27073000000013;0,0000000000;0.27073000000013;0,0000000000
0.271730000000131;0,0000000000;0.271730000000131;0,0000000000
0.272730000000132;0,0000000000;0.272730000000132;0,0000000000
0.273730000000133;0,0000000000;0.273730000000133;0,0000000000
0.274730000000134;0,0000000000;0.274730000000134;0,0000000000
0.275730000000135;0,0000000000;0.275730000000135;0,0000000000
0.276730000000136;0,0000000000;0.276730000000136;0,0000000000
0.277730000000137;0,0000000000;0.277730000000137;0,0000000000
0.278730000000138;0,0000000000;0.278730000000138;0,0000000000
0.27972000000013897;0,0000000000;0.27972000000013897;0,0000000000
0.28072000000013997;0,0000000000;0.28072000000013997;0,0000000000
0.28172000000014097;0,0000000000;0.28172000000014097;0,0000000000
0.28272000000014197;0,0000000000;0.28272000000014197;0,0000000000
0.28372000000014297;0,0000000000;0.28372000000014297;0,0000000000
0.28472000000014397;0,0000000000;0.28472000000014397;0,0000000000
0.28572000000014497;0,0000000000;0.28572000000014497;0,0000000000
0.28672000000014597;0,0000000000;0.28672000000014597;0,0000000000
0.28772000000014697;0,0000000000;0.28772000000014697;0,0000000000
0.28872000000014797;0,0000000000;0.28872000000014797;0,0000000000
0.28971000000014896;0,0000000000;0.28971000000014896;0,0000000000
0.29071000000014996;0,0000000000;0.29071000000014996;0,0000000000
0.29171000000015096;0,0000000000;0.29171000000015096;0,0000000000
0.29271000000015196;0,0000000000;0.29271000000015196;0,0000000000
0.29371000000015296;0,0000000000;0.29371000000015296;0,0000000000
0.29471000000015396;0,0000000000;0.29471000000015396;0,0000000000
0.29571000000015496;0,0000000000;0.29571000000015496;0,0000000000
0.29671000000015596;0,0000000000;0.29671000000015596;0,0000000000
0.29771000000015696;0,0000000000;0.29771000000015696;0,0000000000
0.29871000000015796;0,0000000000;0.29871000000015796;0,0000000000
0.29970000000015895;0,0000000000;0.29970000000015895;0,0000000000
0.30070000000015995;0,0000000000;0.30070000000015995;0,0000000000
0.30170000000016095;0,0000000000;0.30170000000016095;0,0000000000
0.30270000000016195;0,0000000000;0.30270000000016195;0,0000000000
0.30370000000016295;0,0000000000;0.30370000000016295;0,0000000000
0.30470000000016395;0,0000000000;0.30470000000016395;0,0000000000
0.30570000000016495;0,0000000000;0.30570000000016495;0,0000000000
0.30670000000016595;0,0000000000;0.30670000000016595;0,0000000000
0.30770000000016695;0,0000000000;0.30770000000016695;0,0000000000
0.30870000000016795;0,0000000000;0.30870000000016795;0,0000000000
0.30969000000016894;0,0000000000;0.30969000000016894;0,0000000000
0.31069000000016994;0,0000000000;0.31069000000016994;0,0000000000
0.31169000000017094;0,0000000000;0.31169000000017094;0,0000000000
0.31269000000017194;0,0000000000;0.31269000000017194;0,0000000000
0.31369000000017294;0,0000000000;0.31369000000017294;0,0000000000
0.31469000000017394;0,0000000000;0.31469000000017394;0,0000000000
0.31569000000017494;0,0000000000;0.31569000000017494;0,0000000000
0.31669000000017594;0,0000000000;0.31669000000017594;0,0000000000
0.31769000000017694;0,0000000000;0.31769000000017694;0,0000000000
0.31869000000017794;0,0000000000;0.31869000000017794;0,0000000000
0.31968000000017893;0,0000000000;0.31968000000017893;0,0000000000
0.32068000000017993;0,0000000000;0.32068000000017993;0,0000000000
0.32168000000018093;0,0000000000;0.32168000000018093;0,0000000000
0.32268000000018193;0,0000000000;0.32268000000018193;0,0000000000
0.32368000000018293;0,0000000000;0.32368000000018293;0,0000000000
0.32468000000018393;0,0000000000;0.32468000000018393;0,0000000000
0.32568000000018493;0,0000000000;0.32568000000018493;0,0000000000
0.32668000000018593;0,0000000000;0.32668000000018593;0,0000000000
0.32768000000018693;0,0000000000;0.32768000000018693;0,0000000000
0.32868000000018793;0,0000000000;0.32868000000018793;0,0000000000
0.3296700000001889;0,0000000000;0.3296700000001889;0,0000000000
0.3306700000001899;0,0000000000;0.3306700000001899;0,0000000000
0.3316700000001909;0,0000000000;0.3316700000001909;0,0000000000
0.3326700000001919;0,0000000000;0.3326700000001919;0,0000000000
0.3336700000001929;0,0000000000;0.3336700000001929;0,0000000000
0.3346700000001939;0,0000000000;0.3346700000001939;0,0000000000
0.3356700000001949;0,0000000000;0.3356700000001949;0,0000000000
0.3366700000001959;0,0000000000;0.3366700000001959;0,0000000000
0.3376700000001969;0,0000000000;0.3376700000001969;0,0000000000
0.3386700000001979;0,0000000000;0.3386700000001979;0,0000000000
0.3396600000001989;0,0000000000;0.3396600000001989;0,0000000000
0.3406600000001999;0,0000000000;0.3406600000001999;0,0000000000
0.3416600000002009;0,0000000000;0.3416600000002009;0,0000000000
0.3426600000002019;0,0000000000;0.3426600000002019;0,0000000000
0.3436600000002029;0,0000000000;0.3436600000002029;0,0000000000
0.3446600000002039;0,0000000000;0.3446600000002039;0,0000000000
0.3456600000002049;0,0000000000;0.3456600000002049;0,0000000000
0.3466600000002059;0,0000000000;0.3466600000002059;0,0000000000
0.3476600000002069;0,0000000000;0.3476600000002069;0,0000000000
0.3486600000002079;0,0000000000;0.3486600000002079;0,0000000000
0.3496500000002089;0,0000000000;0.3496500000002089;0,0000000000
0.3506500000002099;0,0000000000;0.3506500000002099;0,0000000000
0.3516500000002109;0,0000000000;0.3516500000002109;0,0000000000
0.3526500000002119;0,0000000000;0.3526500000002119;0,0000000000
0.3536500000002129;0,0000000000;0.3536500000002129;0,0000000000
0.3546500000002139;0,0000000000;0.3546500000002139;0,0000000000
0.3556500000002149;0,0000000000;0.3556500000002149;0,0000000000
0.3566500000002159;0,0000000000;0.3566500000002159;0,0000000000
0.3576500000002169;0,0000000000;0.3576500000002169;0,0000000000
0.3586500000002179;0,0000000000;0.3586500000002179;0,0000000000
0.3596400000002189;0,0000000000;0.3596400000002189;0,0000000000
0.3606400000002199;0,0000000000;0.3606400000002199;0,0000000000
0.3616400000002209;0,0000000000;0.3616400000002209;0,0000000000
0.3626400000002219;0,0000000000;0.3626400000002219;0,0000000000
0.3636400000002229;0,0000000000;0.3636400000002229;0,0000000000
0.3646400000002239;0,0000000000;0.3646400000002239;0,0000000000
0.3656400000002249;0,0000000000;0.3656400000002249;0,0000000000
0.3666400000002259;0,0000000000;0.3666400000002259;0,0000000000
0.3676400000002269;0,0000000000;0.3676400000002269;0,0000000000
0.3686400000002279;0,0000000000;0.3686400000002279;0,0000000000
0.3696300000002289;0,0000000000;0.3696300000002289;0,0000000000
0.3706300000002299;0,0000000000;0.3706300000002299;0,0000000000
0.3716300000002309;0,0000000000;0.3716300000002309;0,0000000000
0.3726300000002319;0,0000000000;0.3726300000002319;0,0000000000
0.3736300000002329;0,0000000000;0.3736300000002329;0,0000000000
0.3746300000002339;0,0000000000;0.3746300000002339;0,0000000000
0.3756300000002349;0,0000000000;0.3756300000002349;0,0000000000
0.3766300000002359;0,0000000000;0.3766300000002359;0,0000000000
0.3776300000002369;0,0000000000;0.3776300000002369;0,0000000000
0.3786300000002379;0,0000000000;0.3786300000002379;0,0000000000
0.3796200000002389;0,0000000000;0.3796200000002389;0,0000000000
0.3806200000002399;0,0000000000;0.3806200000002399;0,0000000000
0.3816200000002409;0,0000000000;0.3816200000002409;0,0000000000
0.3826200000002419;0,0000000000;0.3826200000002419;0,0000000000
0.3836200000002429;0,0000000000;0.3836200000002429;0,0000000000
0.3846200000002439;0,0000000000;0.3846200000002439;0,0000000000
0.3856200000002449;0,0000000000;0.3856200000002449;0,0000000000
0.3866200000002459;0,0000000000;0.3866200000002459;0,0000000000
0.3876200000002469;0,0000000000;0.3876200000002469;0,0000000000
0.3886200000002479;0,0000000000;0.3886200000002479;0,0000000000
0.38961000000024887;0,0000000000;0.38961000000024887;0,0000000000
0.39061000000024987;0,0000000000;0.39061000000024987;0,0000000000
0.39161000000025087;0,0000000000;0.39161000000025087;0,0000000000
0.39261000000025187;0,0000000000;0.39261000000025187;0,0000000000
0.39361000000025287;0,0000000000;0.39361000000025287;0,0000000000
0.39461000000025387;0,0000000000;0.39461000000025387;0,0000000000
0.39561000000025487;0,0000000000;0.39561000000025487;0,0000000000
0.39661000000025587;0,0000000000;0.39661000000025587;0,0000000000
0.39761000000025687;0,0000000000;0.39761000000025687;0,0000000000
0.39861000000025787;0,0000000000;0.39861000000025787;0,0000000000
0.39960000000025886;0,0000000000;0.39960000000025886;0,0000000000
0.40060000000025986;0,0000000000;0.40060000000025986;0,0000000000
0.40160000000026086;0,0000000000;0.40160000000026086;0,0000000000
0.40260000000026186;0,0000000000;0.40260000000026186;0,0000000000
0.40360000000026286;0,0000000000;0.40360000000026286;0,0000000000
0.40460000000026386;0,0000000000;0.40460000000026386;0,0000000000
0.40560000000026486;0,0000000000;0.40560000000026486;0,0000000000
0.40660000000026586;0,0000000000;0.40660000000026586;0,0000000000
0.40760000000026686;0,0000000000;0.40760000000026686;0,0000000000
0.40860000000026786;0,0000000000;0.40860000000026786;0,0000000000
0.40959000000026885;0,0000000000;0.40959000000026885;0,0000000000
0.41059000000026985;0,0000000000;0.41059000000026985;0,0000000000
0.41159000000027085;0,0000000000;0.41159000000027085;0,0000000000
0.41259000000027185;0,0000000000;0.41259000000027185;0,0000000000
0.41359000000027285;0,0000000000;0.41359000000027285;0,0000000000
0.41459000000027385;0,0000000000;0.41459000000027385;0,0000000000
0.41559000000027485;0,0000000000;0.41559000000027485;0,0000000000
0.41659000000027585;0,0000000000;0.41659000000027585;0,0000000000
0.41759000000027685;0,0000000000;0.41759000000027685;0,0000000000
0.41859000000027785;0,0000000000;0.41859000000027785;0,0000000000
0.41958000000027884;0,0000000000;0.41958000000027884;0,0000000000
0.42058000000027984;0,0000000000;0.42058000000027984;0,0000000000
0.42158000000028084;0,0000000000;0.42158000000028084;0,0000000000
0.42258000000028184;0,0000000000;0.42258000000028184;0,0000000000
0.42358000000028284;0,0000000000;0.42358000000028284;0,0000000000
0.42458000000028384;0,0000000000;0.42458000000028384;0,0000000000
0.42558000000028484;0,0000000000;0.42558000000028484;0,0000000000
0.42658000000028584;0,0000000000;0.42658000000028584;0,0000000000
0.42758000000028684;0,0000000000;0.42758000000028684;0,0000000000
0.42858000000028784;0,0000000000;0.42858000000028784;0,0000000000
0.42957000000028883;0,0000000000;0.42957000000028883;0,0000000000
0.43057000000028983;0,0000000000;0.43057000000028983;0,0000000000
0.43157000000029083;0,0000000000;0.43157000000029083;0,0000000000
0.43257000000029183;0,0000000000;0.43257000000029183;0,0000000000
0.43357000000029283;0,0000000000;0.43357000000029283;0,0000000000
0.43457000000029383;0,0000000000;0.43457000000029383;0,0000000000
0.43557000000029483;0,0000000000;0.43557000000029483;0,0000000000
0.43657000000029583;0,0000000000;0.43657000000029583;0,0000000000
